<Offset into main = 5537>
<Offset to target instruction = 111098>
<Difference = 111098 - 5537 = 105561>
<Return out of main; trigger lower = 111230>

0 34 0x00000000 0xf14020f3 M csrrs         x1, mhartid, x0
444 2096 0x00000da0 0x800007b7 M lui           x15, 0x80000000
445 2098 0x00000da4 0x02478693 M addi          x13, x4, 36
446 2103 0x00000da8 0xfec42783 M lw            x15, -17(x8)
447 2105 0x00000dac 0x02078793 M addi          x15, x0, 32
448 2108 0x00000db0 0x00279793 M slli          x15, x2, 2
449 2110 0x00000db4 0x00f687b3 M add           x15, x15, x13
450 2116 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
451 2121 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
452 2123 0x00000dc0 0x00178793 M addi          x15, x1, 1
453 2129 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
454 2134 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
455 2136 0x00000dcc 0x01f00793 M addi          x15, x31, 31
456 2140 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
457 2144 0x00000d78 0x000017b7 M lui           x15, 0x00001000
458 2146 0x00000d7c 0xf6078713 M addi          x14, x0, -160
459 2148 0x00000d80 0x800007b7 M lui           x15, 0x80000000
460 2150 0x00000d84 0x02478693 M addi          x13, x4, 36
461 2155 0x00000d88 0xfec42783 M lw            x15, -17(x8)
462 2158 0x00000d8c 0x00279793 M slli          x15, x2, 2
463 2160 0x00000d90 0x00f687b3 M add           x15, x15, x13
464 2166 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
465 2168 0x00000d98 0x000017b7 M lui           x15, 0x00001000
466 2170 0x00000d9c 0xf6078713 M addi          x14, x0, -160
467 2172 0x00000da0 0x800007b7 M lui           x15, 0x80000000
468 2174 0x00000da4 0x02478693 M addi          x13, x4, 36
469 2179 0x00000da8 0xfec42783 M lw            x15, -17(x8)
470 2181 0x00000dac 0x02078793 M addi          x15, x0, 32
471 2184 0x00000db0 0x00279793 M slli          x15, x2, 2
472 2186 0x00000db4 0x00f687b3 M add           x15, x15, x13
473 2192 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
474 2197 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
475 2199 0x00000dc0 0x00178793 M addi          x15, x1, 1
476 2205 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
477 2210 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
478 2212 0x00000dcc 0x01f00793 M addi          x15, x31, 31
479 2216 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
480 2220 0x00000d78 0x000017b7 M lui           x15, 0x00001000
481 2222 0x00000d7c 0xf6078713 M addi          x14, x0, -160
482 2224 0x00000d80 0x800007b7 M lui           x15, 0x80000000
483 2226 0x00000d84 0x02478693 M addi          x13, x4, 36
484 2231 0x00000d88 0xfec42783 M lw            x15, -17(x8)
485 2234 0x00000d8c 0x00279793 M slli          x15, x2, 2
486 2236 0x00000d90 0x00f687b3 M add           x15, x15, x13
487 2242 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
488 2244 0x00000d98 0x000017b7 M lui           x15, 0x00001000
489 2246 0x00000d9c 0xf6078713 M addi          x14, x0, -160
490 2248 0x00000da0 0x800007b7 M lui           x15, 0x80000000
491 2250 0x00000da4 0x02478693 M addi          x13, x4, 36
492 2255 0x00000da8 0xfec42783 M lw            x15, -17(x8)
493 2257 0x00000dac 0x02078793 M addi          x15, x0, 32
494 2260 0x00000db0 0x00279793 M slli          x15, x2, 2
495 2262 0x00000db4 0x00f687b3 M add           x15, x15, x13
496 2268 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
497 2273 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
498 2275 0x00000dc0 0x00178793 M addi          x15, x1, 1
499 2281 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
500 2286 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
501 2288 0x00000dcc 0x01f00793 M addi          x15, x31, 31
502 2292 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
503 2296 0x00000d78 0x000017b7 M lui           x15, 0x00001000
504 2298 0x00000d7c 0xf6078713 M addi          x14, x0, -160
505 2300 0x00000d80 0x800007b7 M lui           x15, 0x80000000
506 2302 0x00000d84 0x02478693 M addi          x13, x4, 36
507 2307 0x00000d88 0xfec42783 M lw            x15, -17(x8)
508 2310 0x00000d8c 0x00279793 M slli          x15, x2, 2
509 2312 0x00000d90 0x00f687b3 M add           x15, x15, x13
510 2318 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
511 2320 0x00000d98 0x000017b7 M lui           x15, 0x00001000
512 2322 0x00000d9c 0xf6078713 M addi          x14, x0, -160
513 2324 0x00000da0 0x800007b7 M lui           x15, 0x80000000
514 2326 0x00000da4 0x02478693 M addi          x13, x4, 36
515 2331 0x00000da8 0xfec42783 M lw            x15, -17(x8)
516 2333 0x00000dac 0x02078793 M addi          x15, x0, 32
517 2336 0x00000db0 0x00279793 M slli          x15, x2, 2
518 2338 0x00000db4 0x00f687b3 M add           x15, x15, x13
519 2344 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
520 2349 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
521 2351 0x00000dc0 0x00178793 M addi          x15, x1, 1
522 2357 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
523 2362 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
524 2364 0x00000dcc 0x01f00793 M addi          x15, x31, 31
525 2368 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
526 2372 0x00000d78 0x000017b7 M lui           x15, 0x00001000
527 2374 0x00000d7c 0xf6078713 M addi          x14, x0, -160
528 2376 0x00000d80 0x800007b7 M lui           x15, 0x80000000
529 2378 0x00000d84 0x02478693 M addi          x13, x4, 36
530 2383 0x00000d88 0xfec42783 M lw            x15, -17(x8)
531 2386 0x00000d8c 0x00279793 M slli          x15, x2, 2
532 2388 0x00000d90 0x00f687b3 M add           x15, x15, x13
533 2394 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
534 2396 0x00000d98 0x000017b7 M lui           x15, 0x00001000
535 2398 0x00000d9c 0xf6078713 M addi          x14, x0, -160
536 2400 0x00000da0 0x800007b7 M lui           x15, 0x80000000
537 2402 0x00000da4 0x02478693 M addi          x13, x4, 36
538 2407 0x00000da8 0xfec42783 M lw            x15, -17(x8)
539 2409 0x00000dac 0x02078793 M addi          x15, x0, 32
540 2412 0x00000db0 0x00279793 M slli          x15, x2, 2
541 2414 0x00000db4 0x00f687b3 M add           x15, x15, x13
542 2420 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
543 2425 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
544 2427 0x00000dc0 0x00178793 M addi          x15, x1, 1
545 2433 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
546 2438 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
547 2440 0x00000dcc 0x01f00793 M addi          x15, x31, 31
548 2444 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
549 2448 0x00000d78 0x000017b7 M lui           x15, 0x00001000
550 2450 0x00000d7c 0xf6078713 M addi          x14, x0, -160
551 2452 0x00000d80 0x800007b7 M lui           x15, 0x80000000
552 2454 0x00000d84 0x02478693 M addi          x13, x4, 36
553 2459 0x00000d88 0xfec42783 M lw            x15, -17(x8)
554 2462 0x00000d8c 0x00279793 M slli          x15, x2, 2
555 2464 0x00000d90 0x00f687b3 M add           x15, x15, x13
556 2470 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
557 2472 0x00000d98 0x000017b7 M lui           x15, 0x00001000
558 2474 0x00000d9c 0xf6078713 M addi          x14, x0, -160
559 2476 0x00000da0 0x800007b7 M lui           x15, 0x80000000
560 2478 0x00000da4 0x02478693 M addi          x13, x4, 36
561 2483 0x00000da8 0xfec42783 M lw            x15, -17(x8)
562 2485 0x00000dac 0x02078793 M addi          x15, x0, 32
563 2488 0x00000db0 0x00279793 M slli          x15, x2, 2
564 2490 0x00000db4 0x00f687b3 M add           x15, x15, x13
565 2496 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
566 2501 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
567 2503 0x00000dc0 0x00178793 M addi          x15, x1, 1
568 2509 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
569 2514 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
570 2516 0x00000dcc 0x01f00793 M addi          x15, x31, 31
571 2520 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
572 2524 0x00000d78 0x000017b7 M lui           x15, 0x00001000
573 2526 0x00000d7c 0xf6078713 M addi          x14, x0, -160
574 2528 0x00000d80 0x800007b7 M lui           x15, 0x80000000
575 2530 0x00000d84 0x02478693 M addi          x13, x4, 36
576 2535 0x00000d88 0xfec42783 M lw            x15, -17(x8)
577 2538 0x00000d8c 0x00279793 M slli          x15, x2, 2
578 2540 0x00000d90 0x00f687b3 M add           x15, x15, x13
579 2546 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
580 2548 0x00000d98 0x000017b7 M lui           x15, 0x00001000
581 2550 0x00000d9c 0xf6078713 M addi          x14, x0, -160
582 2552 0x00000da0 0x800007b7 M lui           x15, 0x80000000
583 2554 0x00000da4 0x02478693 M addi          x13, x4, 36
584 2559 0x00000da8 0xfec42783 M lw            x15, -17(x8)
585 2561 0x00000dac 0x02078793 M addi          x15, x0, 32
586 2564 0x00000db0 0x00279793 M slli          x15, x2, 2
587 2566 0x00000db4 0x00f687b3 M add           x15, x15, x13
588 2572 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
589 2577 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
590 2579 0x00000dc0 0x00178793 M addi          x15, x1, 1
591 2585 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
592 2590 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
593 2592 0x00000dcc 0x01f00793 M addi          x15, x31, 31
594 2596 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
595 2600 0x00000d78 0x000017b7 M lui           x15, 0x00001000
596 2602 0x00000d7c 0xf6078713 M addi          x14, x0, -160
597 2604 0x00000d80 0x800007b7 M lui           x15, 0x80000000
598 2606 0x00000d84 0x02478693 M addi          x13, x4, 36
599 2611 0x00000d88 0xfec42783 M lw            x15, -17(x8)
600 2614 0x00000d8c 0x00279793 M slli          x15, x2, 2
601 2616 0x00000d90 0x00f687b3 M add           x15, x15, x13
602 2622 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
603 2624 0x00000d98 0x000017b7 M lui           x15, 0x00001000
604 2626 0x00000d9c 0xf6078713 M addi          x14, x0, -160
605 2628 0x00000da0 0x800007b7 M lui           x15, 0x80000000
606 2630 0x00000da4 0x02478693 M addi          x13, x4, 36
607 2635 0x00000da8 0xfec42783 M lw            x15, -17(x8)
608 2637 0x00000dac 0x02078793 M addi          x15, x0, 32
609 2640 0x00000db0 0x00279793 M slli          x15, x2, 2
610 2642 0x00000db4 0x00f687b3 M add           x15, x15, x13
611 2648 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
612 2653 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
613 2655 0x00000dc0 0x00178793 M addi          x15, x1, 1
614 2661 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
615 2666 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
616 2668 0x00000dcc 0x01f00793 M addi          x15, x31, 31
617 2672 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
618 2676 0x00000d78 0x000017b7 M lui           x15, 0x00001000
619 2678 0x00000d7c 0xf6078713 M addi          x14, x0, -160
620 2680 0x00000d80 0x800007b7 M lui           x15, 0x80000000
621 2682 0x00000d84 0x02478693 M addi          x13, x4, 36
622 2687 0x00000d88 0xfec42783 M lw            x15, -17(x8)
623 2690 0x00000d8c 0x00279793 M slli          x15, x2, 2
624 2692 0x00000d90 0x00f687b3 M add           x15, x15, x13
625 2698 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
626 2700 0x00000d98 0x000017b7 M lui           x15, 0x00001000
627 2702 0x00000d9c 0xf6078713 M addi          x14, x0, -160
628 2704 0x00000da0 0x800007b7 M lui           x15, 0x80000000
629 2706 0x00000da4 0x02478693 M addi          x13, x4, 36
630 2711 0x00000da8 0xfec42783 M lw            x15, -17(x8)
631 2713 0x00000dac 0x02078793 M addi          x15, x0, 32
632 2716 0x00000db0 0x00279793 M slli          x15, x2, 2
633 2718 0x00000db4 0x00f687b3 M add           x15, x15, x13
634 2724 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
635 2729 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
636 2731 0x00000dc0 0x00178793 M addi          x15, x1, 1
637 2737 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
638 2742 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
639 2744 0x00000dcc 0x01f00793 M addi          x15, x31, 31
640 2748 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
641 2752 0x00000d78 0x000017b7 M lui           x15, 0x00001000
642 2754 0x00000d7c 0xf6078713 M addi          x14, x0, -160
643 2756 0x00000d80 0x800007b7 M lui           x15, 0x80000000
644 2758 0x00000d84 0x02478693 M addi          x13, x4, 36
645 2763 0x00000d88 0xfec42783 M lw            x15, -17(x8)
646 2766 0x00000d8c 0x00279793 M slli          x15, x2, 2
647 2768 0x00000d90 0x00f687b3 M add           x15, x15, x13
648 2774 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
649 2776 0x00000d98 0x000017b7 M lui           x15, 0x00001000
650 2778 0x00000d9c 0xf6078713 M addi          x14, x0, -160
651 2780 0x00000da0 0x800007b7 M lui           x15, 0x80000000
652 2782 0x00000da4 0x02478693 M addi          x13, x4, 36
653 2787 0x00000da8 0xfec42783 M lw            x15, -17(x8)
654 2789 0x00000dac 0x02078793 M addi          x15, x0, 32
655 2792 0x00000db0 0x00279793 M slli          x15, x2, 2
656 2794 0x00000db4 0x00f687b3 M add           x15, x15, x13
657 2800 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
658 2805 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
659 2807 0x00000dc0 0x00178793 M addi          x15, x1, 1
660 2813 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
661 2818 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
662 2820 0x00000dcc 0x01f00793 M addi          x15, x31, 31
663 2824 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
664 2828 0x00000d78 0x000017b7 M lui           x15, 0x00001000
665 2830 0x00000d7c 0xf6078713 M addi          x14, x0, -160
666 2832 0x00000d80 0x800007b7 M lui           x15, 0x80000000
667 2834 0x00000d84 0x02478693 M addi          x13, x4, 36
668 2839 0x00000d88 0xfec42783 M lw            x15, -17(x8)
669 2842 0x00000d8c 0x00279793 M slli          x15, x2, 2
670 2844 0x00000d90 0x00f687b3 M add           x15, x15, x13
671 2850 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
672 2852 0x00000d98 0x000017b7 M lui           x15, 0x00001000
673 2854 0x00000d9c 0xf6078713 M addi          x14, x0, -160
674 2856 0x00000da0 0x800007b7 M lui           x15, 0x80000000
675 2858 0x00000da4 0x02478693 M addi          x13, x4, 36
676 2863 0x00000da8 0xfec42783 M lw            x15, -17(x8)
677 2865 0x00000dac 0x02078793 M addi          x15, x0, 32
678 2868 0x00000db0 0x00279793 M slli          x15, x2, 2
679 2870 0x00000db4 0x00f687b3 M add           x15, x15, x13
680 2876 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
681 2881 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
682 2883 0x00000dc0 0x00178793 M addi          x15, x1, 1
683 2889 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
684 2894 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
685 2896 0x00000dcc 0x01f00793 M addi          x15, x31, 31
686 2900 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
687 2904 0x00000d78 0x000017b7 M lui           x15, 0x00001000
688 2906 0x00000d7c 0xf6078713 M addi          x14, x0, -160
689 2908 0x00000d80 0x800007b7 M lui           x15, 0x80000000
690 2910 0x00000d84 0x02478693 M addi          x13, x4, 36
691 2915 0x00000d88 0xfec42783 M lw            x15, -17(x8)
692 2918 0x00000d8c 0x00279793 M slli          x15, x2, 2
693 2920 0x00000d90 0x00f687b3 M add           x15, x15, x13
694 2926 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
695 2928 0x00000d98 0x000017b7 M lui           x15, 0x00001000
696 2930 0x00000d9c 0xf6078713 M addi          x14, x0, -160
697 2932 0x00000da0 0x800007b7 M lui           x15, 0x80000000
698 2934 0x00000da4 0x02478693 M addi          x13, x4, 36
699 2939 0x00000da8 0xfec42783 M lw            x15, -17(x8)
700 2941 0x00000dac 0x02078793 M addi          x15, x0, 32
701 2944 0x00000db0 0x00279793 M slli          x15, x2, 2
702 2946 0x00000db4 0x00f687b3 M add           x15, x15, x13
703 2952 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
704 2957 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
705 2959 0x00000dc0 0x00178793 M addi          x15, x1, 1
706 2965 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
707 2970 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
708 2972 0x00000dcc 0x01f00793 M addi          x15, x31, 31
709 2976 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
710 2980 0x00000d78 0x000017b7 M lui           x15, 0x00001000
711 2982 0x00000d7c 0xf6078713 M addi          x14, x0, -160
712 2984 0x00000d80 0x800007b7 M lui           x15, 0x80000000
713 2986 0x00000d84 0x02478693 M addi          x13, x4, 36
714 2991 0x00000d88 0xfec42783 M lw            x15, -17(x8)
715 2994 0x00000d8c 0x00279793 M slli          x15, x2, 2
716 2996 0x00000d90 0x00f687b3 M add           x15, x15, x13
717 3002 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
718 3004 0x00000d98 0x000017b7 M lui           x15, 0x00001000
719 3006 0x00000d9c 0xf6078713 M addi          x14, x0, -160
720 3008 0x00000da0 0x800007b7 M lui           x15, 0x80000000
721 3010 0x00000da4 0x02478693 M addi          x13, x4, 36
722 3015 0x00000da8 0xfec42783 M lw            x15, -17(x8)
723 3017 0x00000dac 0x02078793 M addi          x15, x0, 32
724 3020 0x00000db0 0x00279793 M slli          x15, x2, 2
725 3022 0x00000db4 0x00f687b3 M add           x15, x15, x13
726 3028 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
727 3033 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
728 3035 0x00000dc0 0x00178793 M addi          x15, x1, 1
729 3041 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
730 3046 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
731 3048 0x00000dcc 0x01f00793 M addi          x15, x31, 31
732 3052 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
733 3056 0x00000d78 0x000017b7 M lui           x15, 0x00001000
734 3058 0x00000d7c 0xf6078713 M addi          x14, x0, -160
735 3060 0x00000d80 0x800007b7 M lui           x15, 0x80000000
736 3062 0x00000d84 0x02478693 M addi          x13, x4, 36
737 3067 0x00000d88 0xfec42783 M lw            x15, -17(x8)
738 3070 0x00000d8c 0x00279793 M slli          x15, x2, 2
739 3072 0x00000d90 0x00f687b3 M add           x15, x15, x13
740 3078 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
741 3080 0x00000d98 0x000017b7 M lui           x15, 0x00001000
742 3082 0x00000d9c 0xf6078713 M addi          x14, x0, -160
743 3084 0x00000da0 0x800007b7 M lui           x15, 0x80000000
744 3086 0x00000da4 0x02478693 M addi          x13, x4, 36
745 3091 0x00000da8 0xfec42783 M lw            x15, -17(x8)
746 3093 0x00000dac 0x02078793 M addi          x15, x0, 32
747 3096 0x00000db0 0x00279793 M slli          x15, x2, 2
748 3098 0x00000db4 0x00f687b3 M add           x15, x15, x13
749 3104 0x00000db8 0x00e7a023 M sw            x15, 0(x14)
750 3109 0x00000dbc 0xfec42783 M lw            x15, -17(x8)
751 3111 0x00000dc0 0x00178793 M addi          x15, x1, 1
752 3117 0x00000dc4 0xfef42623 M sw            x8, -20(x15)
753 3122 0x00000dc8 0xfec42703 M lw            x14, -18(x8)
754 3124 0x00000dcc 0x01f00793 M addi          x15, x31, 31
755 3128 0x00000dd0 0xfae7d4e3 M bge           x14, x15, -87
756 3132 0x00000d78 0x000017b7 M lui           x15, 0x00001000
757 3134 0x00000d7c 0xf6078713 M addi          x14, x0, -160
758 3136 0x00000d80 0x800007b7 M lui           x15, 0x80000000
759 3138 0x00000d84 0x02478693 M addi          x13, x4, 36
760 3143 0x00000d88 0xfec42783 M lw            x15, -17(x8)
761 3146 0x00000d8c 0x00279793 M slli          x15, x2, 2
762 3148 0x00000d90 0x00f687b3 M add           x15, x15, x13
763 3154 0x00000d94 0x00e7a023 M sw            x15, 0(x14)
764 3156 0x00000d98 0x000017b7 M lui           x15, 0x00001000
765 3158 0x00000d9c 0xf6078713 M addi          x14, x0, -160
766 3160 0x00000da0 0x800007b7 M lui           x15, 0x80000000
